Linguagem_Tipo,Tamanho,Operacao,Tempo(ms),Memoria(bytes)
Haskell_dataVector,50000,busca,0.01,400056
Haskell_dataVector,50000,adicaoInicio,70.06,400056
Haskell_dataVector,50000,remocaoIndice,986.05,400056
Haskell_dataVector,50000,remocaoValor,666.99,400056
